id,unix_time,gps_x_dec,gps_y_dec,wojewodztwo,miejscowosc,ulica,predkosc_dopuszczalna,rodzaj_nawierzchni,warunki_atmosferyczne,obszar_zabudowany,czy_sygnalizacja_swietlna
106664004,1515349500.0,14.432055555555555,51.57552777777778,WOJ. LUBUSKIE,GUBIN,BATALIONÓW CHŁOPSKICH,50,01,01,01,03
106661537,1515356220.0,14.754444444444445,52.63375,WOJ. LUBUSKIE,,,70,01,01,01,03
106661367,1515340500.0,15.834138888888889,52.068444444444445,WOJ. LUBUSKIE,CHWALIM,,70,01,04,02,03
106663071,1515334800.0,15.139944444444444,52.477555555555554,WOJ. LUBUSKIE,ŻUBRÓW,,90,01,01,02,03
106662392,1515343680.0,15.242138888888888,52.726416666666665,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PRZEMYSŁOWA - PARKING,50,01,01,01,03
106661087,1515281700.0,15.676138888888888,51.79277777777778,WOJ. LUBUSKIE,NOWA SÓL,,50,01,07,02,03
106715050,1515344400.0,14.639638888888888,52.57972222222222,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,SIKORSKIEGO,50,01,01,01,03
106660591,1515319080.0,14.561250000000001,52.35344444444445,WOJ. LUBUSKIE,SŁUBICE,WOJSKA POLSKIEGO,50,01,01,01,03
106661702,1515341760.0,14.82475,52.349611111111116,WOJ. LUBUSKIE,RZEPIN,AL.WOLNOSCI,50,01,01,01,03
106662408,1515430920.0,15.514166666666666,51.94436111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,CHROBREGO,50,01,04,01,03
106662026,1515402840.0,15.098500000000001,52.05038888888889,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,BOLESŁAWA CHROBREGO,50,01,01,01,03
106662931,1515408600.0,15.553361111111112,52.42322222222222,WOJ. LUBUSKIE,,,120,01,01,02,03
106667028,1515394800.0,15.47775,51.934666666666665,WOJ. LUBUSKIE,ZIELONA GÓRA,SŁOWACKA,50,01,01,01,03
106663501,1515430800.0,14.648249999999999,52.58697222222222,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,SIKORSKIEGO,50,01,01,01,03
106662963,1515407400.0,15.336388888888889,52.79838888888889,WOJ. LUBUSKIE,,,90,01,01,02,03
106662750,1515395700.0,14.999388888888888,52.65002777777778,WOJ. LUBUSKIE,ŚWIERKOCIN,,50,01,01,01,03
106663748,1515441780.0,14.85602777777778,52.37269444444445,WOJ. LUBUSKIE,,,90,01,01,02,03
106663337,1515413460.0,15.489972222222221,51.95277777777778,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,04,01,03
106662267,1515415260.0,15.57188888888889,51.90875,WOJ. LUBUSKIE,ZIELONA GÓRA,RACULA DRZONKOWSKA,50,01,01,01,03
106662282,1515417000.0,15.175027777777776,52.742000000000004,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,01,01,03
106661830,1515391560.0,15.865527777777777,52.36844444444444,WOJ. LUBUSKIE,TRZCIEL,,50,01,01,01,03
106663680,1515433260.0,15.305722222222222,51.62661111111111,WOJ. LUBUSKIE,ŻAGAŃ,BOLESŁAWIECKA,50,01,01,01,03
106663247,1515417600.0,15.510333333333334,52.23613888888889,WOJ. LUBUSKIE,ŚWIEBODZIN,SOBIESKIEGO,50,01,02,01,03
106661662,1515397320.0,15.502,51.92861111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,JASKÓŁCZA,50,01,01,01,03
106662651,1515395760.0,14.639027777777777,52.52913888888889,WOJ. LUBUSKIE,,,90,01,01,02,03
106662476,1515433800.0,15.220611111111111,52.743027777777776,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SŁOWIAŃSKA - PARKING,50,01,01,01,03
106662388,1515431100.0,15.2175,52.74358333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SŁOWIAŃSKA,50,01,01,01,03
106663030,1515407700.0,15.230694444444445,52.69733333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KASPRZAKA,50,01,01,01,03
106662953,1515409560.0,15.519250000000001,51.95922222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,50,01,01,01,03
106663096,1515391800.0,15.705166666666665,51.80208333333333,WOJ. LUBUSKIE,NOWA SÓL,KOSSAKA,40,01,04,01,03
106663622,1515421800.0,15.711888888888888,51.80986111111111,WOJ. LUBUSKIE,NOWA SÓL,PIŁSUDSKIEGO,50,01,01,02,03
106663241,1515420300.0,15.232305555555556,52.74080555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MICKIEWICZA - PARKING,50,01,01,01,03
106662883,1515409440.0,15.575944444444444,52.440194444444444,WOJ. LUBUSKIE,MIĘDZYRZECZ,ŁĄKOWA,50,01,01,01,03
106668742,1515417000.0,15.75238888888889,52.97025,WOJ. LUBUSKIE,DOBIEGNIEW,MICKIEWICZA,50,01,01,01,03
106668723,1515411600.0,16.311416666666666,51.811611111111105,WOJ. LUBUSKIE,WSCHOWA,JAGIELLOŃSKA,50,01,01,01,03
106663406,1515424800.0,15.275222222222222,52.75483333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ZAWACKIEJ,50,01,01,01,03
106662165,1515410700.0,15.211694444444444,52.73575,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MATEJKI,50,01,01,01,03
106663644,1515414600.0,15.198444444444444,52.73544444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,LONDYŃSKA,20,01,01,01,03
106663361,1515425100.0,15.238249999999999,52.73083333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIKORSKIEGO,50,01,01,01,01
106663072,1515411600.0,15.255444444444445,52.73405555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PODMIEJSKA,50,01,01,01,01
106663106,1515378000.0,15.813805555555556,51.73227777777778,WOJ. LUBUSKIE,BYTOM ODRZAŃSKI,KOŻUCHOWSKA,50,01,01,01,03
106665153,1515397200.0,15.211749999999999,52.73427777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SPORTOWA,50,01,04,01,01
106662627,1515410820.0,15.592166666666667,52.44436111111111,WOJ. LUBUSKIE,MIĘDZYRZECZ,30 STYCZNIA,50,01,01,01,03
106662494,1515450600.0,15.582805555555556,52.83711111111111,WOJ. LUBUSKIE,,,90,01,04,02,03
106661552,1515379500.0,15.238194444444444,52.73108333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIKORSKIEGO,50,01,01,01,01
106663730,1515432780.0,15.183083333333332,51.6375,WOJ. LUBUSKIE,ŻARY,ZAWISZY CZARNEGO,20,01,01,01,03
106662987,1515391200.0,16.319305555555555,51.80633333333333,WOJ. LUBUSKIE,WSCHOWA,KS. KOSTKI,50,01,01,01,03
106663425,1515429600.0,14.982694444444444,51.77997222222222,WOJ. LUBUSKIE,LUBSKO,WROCŁAWSKA,50,01,01,01,03
106665613,1515522600.0,15.025944444444445,51.36241666666667,WOJ. LUBUSKIE,,,90,01,01,02,03
106665816,1515498000.0,15.197833333333334,52.73897222222222,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,20,01,04,01,03
106665303,1515480300.0,15.848500000000001,52.07013888888889,WOJ. LUBUSKIE,KARGOWA,SULECHOWSKA,50,01,01,01,03
106664721,1515482820.0,15.115694444444443,52.05208333333333,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,WIEJSKA,40,01,01,01,03
106665597,1515512400.0,15.494305555555554,51.94058333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,DĄBRÓWKI,50,01,01,01,03
106665290,1515502920.0,15.495249999999999,51.96163888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,50,01,01,01,03
106665857,1515505500.0,15.243527777777777,52.73952777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
106665594,1515517440.0,15.495527777777777,51.95016666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,ENERGETYKÓW,50,01,01,01,01
106688659,1515483600.0,15.477027777777778,52.143027777777775,WOJ. LUBUSKIE,,,90,01,01,02,03
106665593,1515509160.0,15.530166666666668,51.92958333333333,WOJ. LUBUSKIE,,,60,01,01,02,03
106665826,1515492660.0,15.133555555555555,51.63722222222222,WOJ. LUBUSKIE,ŻARY,PRZEŁADUNKOWA,50,01,01,01,01
106665540,1515507960.0,15.497555555555556,51.93563888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,DŁUGA,50,01,01,01,03
106665501,1515511800.0,15.244138888888887,52.749027777777776,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,01
106665084,1515497400.0,15.842555555555556,52.787,WOJ. LUBUSKIE,RĄPIN,,50,01,01,01,03
106665989,1515526800.0,15.543194444444444,52.85483333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
106666210,1515504900.0,15.681027777777777,51.78594444444444,WOJ. LUBUSKIE,RUDNO,TOPOLOWA,30,01,01,01,03
106665468,1515511500.0,15.157916666666667,51.46716666666667,WOJ. LUBUSKIE,,,90,01,04,02,03
106668730,1515524400.0,15.591750000000001,52.83711111111111,WOJ. LUBUSKIE,ZWIERZYN,WOJSKA POLSKIEGO,50,01,01,01,03
106666213,1515491700.0,15.138527777777778,51.636361111111114,WOJ. LUBUSKIE,ŻARY,WROCŁAWSKA,50,01,01,01,03
106665011,1515488400.0,15.700444444444443,51.823638888888894,WOJ. LUBUSKIE,NOWA SÓL,PRZEMYSŁOWA,50,01,01,01,03
106666119,1515509100.0,15.808611111111112,52.54530555555555,WOJ. LUBUSKIE,NOWE GORZYCKO,,50,01,01,01,03
106664722,1515489600.0,15.244277777777777,52.746,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,03
106665352,1515516900.0,14.655861111111111,52.58858333333333,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,01,01,01
106662549,1515478500.0,15.268111111111113,52.75705555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
106666019,1515534360.0,15.54925,51.56758333333334,WOJ. LUBUSKIE,,,50,01,01,01,03
106665967,1515519600.0,15.342666666666668,52.026833333333336,WOJ. LUBUSKIE,NIETKÓW,KOŚCIUSZKI,50,01,04,01,03
106662599,1515485340.0,16.328333333333333,51.8065,WOJ. LUBUSKIE,WSCHOWA,55 POZNAŃSKIEGO PUŁKU PIECHOTY,50,01,01,01,03
106665149,1515502140.0,15.533805555555556,52.26233333333333,WOJ. LUBUSKIE,,,50,01,01,02,03
106665814,1515492000.0,15.267750000000001,52.75680555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
106664999,1515495600.0,16.029083333333332,51.87663888888889,WOJ. LUBUSKIE,RADZYŃ,SŁONECZNA,50,01,01,01,03
106668744,1515493200.0,,,WOJ. LUBUSKIE,STRZELCE KRAJEŃSKIE,ADAMA MICKIEWICZA,50,01,01,01,03
106665954,1515513780.0,14.738166666666666,51.94927777777777,WOJ. LUBUSKIE,GUBIN,LUBELSKA,50,01,04,01,03
106666441,1515589560.0,15.496944444444443,51.91458333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,BOTANICZNA,50,01,04,01,03
106667582,1515589200.0,15.069305555555555,52.065555555555555,WOJ. LUBUSKIE,,,90,01,04,02,03
106667634,1515599400.0,15.24161111111111,52.75833333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WRÓBLEWSKIEGO,50,01,05,01,03
106666366,1515598680.0,15.137972222222222,51.64263888888889,WOJ. LUBUSKIE,ŻARY,ZIELONOGÓRSKA,50,01,01,01,03
106667583,1515595800.0,14.727388888888889,51.950027777777784,WOJ. LUBUSKIE,GUBIN,3MAJA,50,01,01,01,03
106667738,1515596040.0,15.510083333333334,51.938111111111105,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,04,01,03
106666992,1515577200.0,15.828083333333334,52.83061111111112,WOJ. LUBUSKIE,DREZDENKO,POZNAŃSKA,50,01,04,01,03
106666890,1515574800.0,15.227527777777778,52.73705555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIENKIEWICZA,50,01,01,01,03
106666871,1515565740.0,15.502361111111112,51.94452777777777,WOJ. LUBUSKIE,ZIELONA GÓRA,BATOREGO,50,01,01,01,03
106666919,1515578100.0,15.240944444444443,52.72794444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PRZEMYSŁOWA,50,01,04,01,03
106667247,1515580200.0,14.652888888888889,52.58627777777778,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ŻEGLARSKA,20,01,04,01,03
106670844,1515580800.0,15.1005,52.04738888888889,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,ARIAŃSKA,50,01,01,01,03
106667660,1515609000.0,15.229805555555556,52.73672222222223,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOSYNIERÓW GDYŃSKICH,50,01,05,01,03
106666465,1515591420.0,15.589944444444445,51.93561111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,STARY KISIELIN PIONIERÓW LUBUSKICH,50,01,05,01,03
106667666,1515607200.0,15.27575,52.76261111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,04,01,03
106666439,1515606300.0,15.249944444444443,52.75002777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOŚCIUSZKI,50,01,05,01,03
106667118,1515587100.0,14.651666666666667,52.58658333333334,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,HANDLOWA,50,01,04,01,03
106667752,1515603000.0,15.553833333333333,51.93866666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,OSIEDLE POMORSKIE,50,01,05,01,03
106666227,1515564600.0,15.270333333333333,52.76125,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SZARYCH SZEREGÓW,50,01,04,01,03
106668395,1515548700.0,14.73961111111111,51.54727777777778,WOJ. LUBUSKIE,,,90,01,04,02,03
106681198,1515570300.0,14.86063888888889,51.705000000000005,WOJ. LUBUSKIE,,,90,01,04,02,03
106666211,1515575580.0,15.13263888888889,51.63344444444444,WOJ. LUBUSKIE,ŻARY,GÓRNOŚLĄSKA,50,01,01,01,03
106667601,1515604920.0,14.645,52.595333333333336,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,JANA PAWŁA II,50,01,01,01,03
106666835,1515569520.0,15.613944444444444,51.58419444444445,WOJ. LUBUSKIE,DZIKOWICE,,90,01,01,02,03
106667414,1515597000.0,15.176138888888888,52.74188888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,04,01,03
106667747,1515603300.0,15.523083333333334,51.933,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,04,01,03
106667736,1515607260.0,15.494194444444444,51.95141666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,ENERGETYKÓW,50,01,04,01,03
106667282,1515596520.0,14.662527777777779,52.592111111111116,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,50,01,01,01,03
106667626,1515600600.0,15.614222222222223,52.081500000000005,WOJ. LUBUSKIE,SULECHÓW,KWIATOWA,50,01,04,01,03
106667630,1515606960.0,15.536,52.24769444444445,WOJ. LUBUSKIE,ŚWIEBODZIN,KOLEJOWA,50,01,04,01,01
106676965,1515646800.0,15.39936111111111,52.01558333333333,WOJ. LUBUSKIE,CZERWIEŃSK,SKŁADOWA,50,01,04,02,03
106669070,1515681480.0,15.706333333333333,52.097277777777784,WOJ. LUBUSKIE,,,90,01,01,02,03
106669947,1515683640.0,15.492916666666666,51.94119444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,50,01,07,01,03
106722477,1515655800.0,15.492777777777777,51.9575,WOJ. LUBUSKIE,ZIELONA GÓRA,ZAMOYSKIEGO,50,01,04,01,03
106678350,1515686400.0,15.074083333333332,51.55866666666667,WOJ. LUBUSKIE,,,70,01,05,02,03
106670113,1515676920.0,14.560861111111112,52.352722222222226,WOJ. LUBUSKIE,SŁUBICE,PL. PRZYJAŹNI,50,01,04,01,03
106670057,1515687600.0,15.686527777777778,51.806916666666666,WOJ. LUBUSKIE,NOWA SÓL,CHAŁUBIŃSKIEGO,30,01,01,01,03
106668637,1515649920.0,15.511083333333334,51.94447222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,UŁAŃSKA,50,01,05,01,01
106670317,1515663360.0,15.550055555555556,51.93691666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,OSIEDLE POMORSKIE,20,01,04,01,03
106668525,1515662820.0,15.71738888888889,51.80169444444444,WOJ. LUBUSKIE,NOWA SÓL,PL. WYZWOLENIA,30,01,04,01,03
106668911,1515671880.0,14.726694444444444,51.95433333333334,WOJ. LUBUSKIE,GUBIN,ROOSEVELTA,50,01,01,01,03
106669084,1515669660.0,15.562888888888889,51.84827777777778,WOJ. LUBUSKIE,ZIELONA GÓRA,BARCIKOWICE,50,01,04,01,03
106667950,1515649200.0,14.455333333333332,51.54230555555555,WOJ. LUBUSKIE,,,70,01,05,02,03
106669190,1515703320.0,15.573722222222221,51.92661111111111,WOJ. LUBUSKIE,,,50,01,07,02,03
106671982,1515690000.0,15.236472222222222,52.73430555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ŁOKIETKA,50,01,04,01,03
106669062,1515675300.0,15.252916666666666,52.727583333333335,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ZIELONA,50,01,04,01,03
106668165,1515652200.0,15.233055555555556,52.75333333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CZARNIECKIEGO,50,01,05,01,03
106668450,1515660600.0,15.689333333333334,51.72986111111111,WOJ. LUBUSKIE,LASOCIN,,40,01,04,01,03
106668149,1515660300.0,15.200333333333333,52.72386111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ALEJE 11 LISTOPADA,50,01,04,01,03
106673961,1515687300.0,14.921944444444444,51.48458333333333,WOJ. LUBUSKIE,,,90,01,07,02,03
106673954,1515674400.0,15.133972222222221,51.62727777777778,WOJ. LUBUSKIE,ŻARY,WITOSA,50,01,04,01,03
106668243,1515664500.0,15.21061111111111,52.72866666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,OLIMPIJSKA,50,01,04,01,03
106669841,1515684600.0,15.617833333333333,52.065444444444445,WOJ. LUBUSKIE,,,40,01,04,02,03
106668661,1515677700.0,15.246166666666666,52.74905555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,CZEREŚNIOWA,50,01,04,01,03
106668308,1515664800.0,15.390305555555555,52.818000000000005,WOJ. LUBUSKIE,,,90,01,04,02,03
106668916,1515654000.0,15.773277777777778,51.734611111111114,WOJ. LUBUSKIE,BYTOM ODRZAŃSKI,,90,01,04,02,03
106671727,1515649200.0,15.719944444444444,51.786138888888885,WOJ. LUBUSKIE,NOWA SÓL,TARGOWA,50,01,04,01,03
106669116,1515693900.0,14.647527777777777,52.590611111111116,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,DWORCOWA,50,01,07,01,03
106667949,1515652200.0,14.633861111111111,52.58155555555556,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GRANICZNA,50,01,01,01,03
106670104,1515678960.0,15.556083333333333,51.92252777777777,WOJ. LUBUSKIE,,,60,01,01,02,03
106668476,1515664920.0,14.942527777777778,51.78827777777778,WOJ. LUBUSKIE,LUBSKO,PRZEMYSŁOWA,50,01,05,02,03
106673970,1515699000.0,15.146472222222222,51.640166666666666,WOJ. LUBUSKIE,ŻARY,ALEJA JANA PAWŁA II,50,01,05,01,01
106669867,1515685260.0,15.153055555555556,52.0865,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,NADODRZAŃSKA,50,01,05,01,03
106668975,1515658500.0,15.516388888888889,51.93025,WOJ. LUBUSKIE,ZIELONA GÓRA,STROMA,50,01,05,01,03
106668214,1515645900.0,15.128111111111112,51.62975,WOJ. LUBUSKIE,ŻARY,OKRZEI,50,01,05,01,03
106668058,1515654000.0,15.828166666666666,52.83141666666667,WOJ. LUBUSKIE,GOŚCIM,,50,01,05,01,03
106670793,1515666900.0,15.5765,52.445499999999996,WOJ. LUBUSKIE,MIĘDZYRZECZ,RYNEK,50,01,04,01,03
106668354,1515661980.0,15.614333333333333,51.471000000000004,WOJ. LUBUSKIE,LESZNO GÓRNE,BOLESŁAWIECKA,40,01,05,01,03
106672292,1515774360.0,15.258138888888888,51.8035,WOJ. LUBUSKIE,NOWOGRÓD BOBRZAŃSKI,BRODATEGO,50,01,01,01,03
106670888,1515752820.0,15.098500000000001,52.04672222222222,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,PLAC ŚWIĘTEJ JADWIGI,50,01,04,01,03
106671155,1515769500.0,15.154277777777779,52.745555555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ZŁOTEGO SMOKA - PARKING,50,01,04,01,03
106672069,1515776760.0,15.502888888888888,52.59894444444445,WOJ. LUBUSKIE,SKWIERZYNA,WŁADYSŁAWA JAGIEŁŁY,50,01,04,01,03
106672300,1515772440.0,15.506805555555555,51.931416666666664,WOJ. LUBUSKIE,ZIELONA GÓRA,SIKORSKIEGO,50,01,04,01,01
106671293,1515789600.0,15.602583333333333,51.753861111111114,WOJ. LUBUSKIE,PODBRZEZIE DOLNE,ZYGMUNTOWSKA,20,01,04,01,03
106678724,1515722700.0,15.718361111111111,51.79391666666667,WOJ. LUBUSKIE,NOWA SÓL,WROCŁAWSKA,20,01,04,01,03
106672272,1515763800.0,15.42011111111111,52.007333333333335,WOJ. LUBUSKIE,CZERWIEŃSK,ZIELONOGÓRSKA,50,01,04,01,03
106671705,1515756600.0,15.520194444444446,51.94586111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,STASZICA,50,01,04,01,03
106672285,1515777900.0,15.853055555555555,52.07080555555556,WOJ. LUBUSKIE,KARGOWA,SULECHOWSKA,50,01,04,01,03
106672025,1515773100.0,15.53711111111111,52.24786111111111,WOJ. LUBUSKIE,ŚWIEBODZIN,JÓZEFA PIŁSUDSKIEGO,50,01,04,01,01
106671388,1515774000.0,14.641361111111111,52.59452777777778,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ORŁA BIAŁEGO,50,01,01,01,03
106672271,1515762900.0,15.559944444444445,51.93855555555555,WOJ. LUBUSKIE,,,40,01,04,02,03
106672242,1515779400.0,15.717805555555556,51.797888888888885,WOJ. LUBUSKIE,NOWA SÓL,WROCŁAWSKA,30,01,01,01,03
106670654,1515732420.0,14.803194444444445,52.19138888888889,WOJ. LUBUSKIE,CYBINKA,1 MAJA,50,01,06,01,03
106672304,1515788220.0,16.22011111111111,51.768499999999996,WOJ. LUBUSKIE,STARE DRZEWCE,,40,01,06,01,03
106671932,1515768300.0,16.275333333333332,51.768166666666666,WOJ. LUBUSKIE,,,50,01,04,01,03
106671857,1515762600.0,15.229666666666667,52.743944444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ROOSEVELTA,50,01,04,01,01
106671228,1515777900.0,15.230638888888889,52.744083333333336,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ROOSEVELTA,50,01,04,01,01
106670671,1515759000.0,15.200388888888888,52.73708333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,04,01,03
106672276,1515785520.0,15.496833333333333,51.929361111111106,WOJ. LUBUSKIE,ZIELONA GÓRA,PTASIA,50,01,04,01,03
106674050,1515738600.0,15.162888888888888,51.72005555555556,WOJ. LUBUSKIE,BIENIÓW,DOLNA,50,01,01,01,03
106671329,1515772800.0,14.658944444444446,52.59241666666667,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,20,01,04,01,03
106672286,1515783780.0,14.978305555555556,51.82925,WOJ. LUBUSKIE,,,90,01,01,02,03
106671243,1515769800.0,15.670833333333333,52.052305555555556,WOJ. LUBUSKIE,,,90,01,04,02,03
106671057,1515761400.0,15.255222222222223,52.74027777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,DYWIZJONU 303 - PARKING,50,01,01,01,03
106684835,1515777600.0,15.11561111111111,52.449777777777776,WOJ. LUBUSKIE,SULĘCIN,LIPOWA,50,01,04,01,03
106671247,1515767520.0,15.626611111111112,52.08327777777778,WOJ. LUBUSKIE,SULECHÓW,OKRĘŻNA,50,01,04,01,03
106670976,1515758400.0,15.710249999999998,51.83411111111111,WOJ. LUBUSKIE,NOWA SÓL,ZIELONOGÓRSKA,30,01,04,01,03
106671163,1515770220.0,15.658416666666668,51.609,WOJ. LUBUSKIE,GOŚCIESZOWICE,,50,01,01,01,03
106671884,1515755820.0,14.6815,52.604305555555555,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GORZOWSKA,90,01,04,02,03
106671127,1515770160.0,15.10125,52.050638888888884,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,BOLESŁAWA CHROBREGO,50,01,04,01,03
106671760,1515751440.0,15.080666666666666,51.67616666666667,WOJ. LUBUSKIE,DROŻKÓW,,50,01,04,01,03
106671253,1515784680.0,15.507138888888889,51.93563888888889,WOJ. LUBUSKIE,ZIELONA GÓRA,KONSTYTUCJI 3 MAJA,50,01,01,01,03
106681184,1515748200.0,14.754333333333333,51.5475,WOJ. LUBUSKIE,,,90,01,04,02,03
106672190,1515775680.0,15.511138888888889,51.93722222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,KONSTYTUCJI 3 MAJA,50,01,01,01,01
106670627,1515751800.0,15.249722222222221,52.73858333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,NOWA,50,01,01,01,03
106674378,1515759000.0,15.154166666666667,51.63886111111111,WOJ. LUBUSKIE,ŻARY,ŻAGAŃSKA,50,01,01,01,03
106674929,1515766800.0,15.592,52.44444444444444,WOJ. LUBUSKIE,MIĘDZYRZECZ,POZNAŃSKA,50,01,04,01,03
106673985,1515715200.0,14.935472222222222,51.63291666666667,WOJ. LUBUSKIE,ZAJĄCZEK,,60,01,07,01,03
106670952,1515756600.0,15.210249999999998,52.735305555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,04,01,03
106670668,1515758700.0,15.53238888888889,52.247527777777776,WOJ. LUBUSKIE,ŚWIEBODZIN,PL. WOLNOŚCI,50,01,04,01,03
106671847,1515761400.0,15.11,52.02561111111111,WOJ. LUBUSKIE,POŁUPIN,,90,01,04,02,03
106672183,1515773940.0,15.229861111111111,52.73166666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ESTKOWSKIEGO,50,01,04,01,03
106670656,1515757800.0,15.207777777777777,52.73538888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MATEJKI,50,01,01,01,03
106671723,1515746040.0,15.486083333333333,51.95783333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,DEKORACYJNA,50,01,07,01,03
106671862,1515765600.0,15.230027777777778,52.74063888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MICKIEWICZA,50,01,04,01,03
106672481,1515816720.0,14.979083333333334,52.11213888888889,WOJ. LUBUSKIE,RADOMICKO,,90,01,04,02,03
